turk_uydu,cop_parca,cop_kaynak,mesafe_t0_km,hiz_t0_km_s,tahmin_t24_km,gercek_t24_km,hata_km,hiz_t24_km_s,delta_mesafe_km,cop_inclination_deg,cop_eccentricity,cop_sma_km,cop_perigee_km,cop_apogee_km,roket_govdesi,malzeme,yanma_orani,yere_dusme_riski,orbital_risk_skoru,bilesik_risk_skoru,risk_sinifi,trend,hesap_utc
GOKTURK 2,STARLINK-33598,aktif_uydular,11750.21,13.916,4687.34,3844.51,-842.83,8.156,-7905.7,53.1568,0.0001,6853.3807,481.6193,483.1421,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,STARLINK-32044,aktif_uydular,11557.96,13.814,4689.37,2586.64,-2102.73,7.86,-8971.32,53.1606,0.0001,6853.3777,481.5169,483.2385,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,STARLINK-30921,aktif_uydular,7949.16,13.592,4689.54,2177.15,-2512.39,10.934,-5772.01,53.1593,0.0001,6853.364,481.7129,483.015,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,YAOGAN-40 01C,aktif_uydular,13313.89,13.875,4691.96,1306.31,-3385.65,1.261,-12007.58,85.9877,0.0002,7229.1988,856.818,859.5795,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,STARLINK-30922,aktif_uydular,10856.85,13.268,4693.16,2444.52,-2248.64,8.717,-8412.33,43.0029,0.0,6861.148,489.8715,490.4245,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 1A,STARLINK-4452,aktif_uydular,13853.56,14.969,4693.2,4605.39,-87.81,5.176,-9248.17,97.6029,0.0003,6927.6576,554.6784,558.6368,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-31746,aktif_uydular,11645.79,14.33,4693.46,3125.3,-1568.16,7.401,-8520.48,43.0065,0.0002,6861.149,488.8132,491.4849,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-5348,aktif_uydular,4096.08,14.499,4694.3,4068.66,-625.64,14.595,-27.42,43.0005,0.0001,6867.9578,496.1103,497.8053,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,UZAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,STARLINK-5442,aktif_uydular,13440.73,13.959,4694.39,2854.92,-1839.47,7.973,-10585.81,53.2182,0.0002,6917.8961,545.7976,547.9947,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 1A,STARLINK-34950,aktif_uydular,13650.85,14.638,4694.74,571.45,-4123.29,2.892,-13079.4,97.603,0.0003,6927.6275,554.8103,558.4446,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-35529,aktif_uydular,8071.45,14.384,4696.37,5935.24,1238.87,12.965,-2136.21,53.1592,0.0001,6853.4006,481.7262,483.0749,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,STARLINK-4201,aktif_uydular,12726.74,13.945,4697.32,2876.09,-1821.23,9.314,-9850.65,53.2181,0.0001,6917.8785,545.9543,547.8027,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-37119,aktif_uydular,1995.25,3.895,4697.34,3588.72,-1108.62,3.179,1593.47,97.282,0.0001,6706.3186,334.3777,336.2595,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,UZAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,STARLINK-1958,aktif_uydular,12821.2,4.584,4697.92,5651.97,954.05,12.998,-7169.23,53.0424,0.0008,6733.9739,357.8931,368.0547,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 1A,EDISON-1,aktif_uydular,3808.65,14.608,4699.45,2016.69,-2682.76,15.072,-1791.96,97.4023,0.0005,6855.2671,481.0156,487.5185,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,UZAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-37132,aktif_uydular,7905.49,4.991,4699.93,3254.21,-1445.72,9.738,-4651.28,53.1588,0.0001,6706.1143,334.215,336.0136,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,LEMUR-2-GREENBERG,aktif_uydular,10358.87,15.125,4700.84,5182.12,481.28,10.951,-5176.76,97.3794,0.0008,6857.9439,481.3766,492.5112,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 1A,YAOGAN-14,aktif_uydular,7532.42,14.678,4702.49,2184.47,-2518.02,12.61,-5347.95,97.2885,0.0007,6863.4486,487.9839,496.9133,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-36272,aktif_uydular,3181.64,4.014,4707.14,4847.37,140.23,5.511,1665.74,97.2812,0.0001,6706.2947,334.4651,336.1243,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,UZAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-34220,aktif_uydular,11448.59,13.767,4707.59,7889.07,3181.48,10.152,-3559.52,53.1571,0.0001,6853.3481,481.7052,482.9909,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 1A,ONEWEB-0299,aktif_uydular,13419.36,14.31,4708.02,2371.81,-2336.21,4.607,-11047.55,87.9185,0.0002,7571.8501,1199.5697,1202.1305,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-30182,aktif_uydular,6501.92,14.534,4708.53,4755.93,47.4,13.239,-1745.99,43.0043,0.0002,6863.7042,491.5236,493.8848,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,STARLINK-5445,aktif_uydular,12899.18,13.964,4709.01,2925.01,-1784.0,9.03,-9974.17,53.218,0.0002,6917.8849,545.7649,548.0049,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,STARLINK-6110,aktif_uydular,11308.66,12.846,4710.62,3049.38,-1661.24,7.632,-8259.29,43.001,0.0002,6863.6719,491.56,493.7838,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,STARLINK-30510,aktif_uydular,9965.94,13.42,4710.65,4218.67,-491.98,11.782,-5747.27,43.0005,0.0001,6861.25,489.2744,491.2257,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,STARLINK-37165,aktif_uydular,12268.54,5.144,4710.89,5332.76,621.87,12.228,-6935.78,53.1582,0.0001,6650.8973,279.445,280.3495,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,HULIANWANG DIGUI-30,aktif_uydular,13226.75,14.336,4711.15,4139.49,-571.66,4.391,-9087.26,86.4991,0.0002,7546.0629,1173.633,1176.4929,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-6309,aktif_uydular,4676.79,14.774,4713.05,4705.54,-7.51,14.118,28.75,42.9999,0.0001,6882.0836,510.4739,511.6934,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,UZAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 1A,STARLINK-30321,aktif_uydular,5950.29,15.118,4713.67,4231.97,-481.7,13.778,-1718.32,53.16,0.0001,6853.3648,481.7,483.0295,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,STARLINK-5428,aktif_uydular,12928.26,14.024,4713.71,3560.63,-1153.08,8.938,-9367.63,53.2187,0.0002,6917.8859,545.8378,547.9339,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-35549,aktif_uydular,12387.78,14.071,4713.89,3791.25,-922.64,5.125,-8596.53,53.1587,0.0001,6853.3943,481.5753,483.2133,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-34936,aktif_uydular,12908.83,14.568,4715.04,5831.5,1116.46,7.116,-7077.34,53.158,0.0001,6853.351,481.5944,483.1076,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 1A,HULIANWANG DIGUI-02,aktif_uydular,14115.48,14.69,4715.13,3997.32,-717.81,5.262,-10118.15,86.5084,0.0002,7546.0573,1173.5307,1176.5839,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,STARLINK-35751,aktif_uydular,3323.17,14.643,4715.49,5424.91,709.42,14.833,2101.74,53.1574,0.0001,6853.3631,481.6031,483.1232,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,UZAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,ONEWEB-0495,aktif_uydular,13342.74,13.643,4715.89,6563.3,1847.41,7.896,-6779.44,87.9199,0.0002,7563.9043,1191.1593,1194.6493,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,ONEWEB-0334,aktif_uydular,13495.01,13.731,4716.33,7277.15,2560.82,7.478,-6217.85,87.9139,0.0003,7559.9115,1186.9376,1190.8854,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-36674,aktif_uydular,1222.0,14.961,4716.35,4192.41,-523.94,14.518,2970.41,97.2856,0.0001,6843.6357,472.2148,473.0566,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,UZAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,STARLINK-31680,aktif_uydular,479.61,14.68,4717.81,4038.51,-679.3,14.945,3558.9,53.1612,0.0002,6853.3977,481.3244,483.4709,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,UZAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 1A,KUWAITSAT-1,aktif_uydular,1872.7,14.939,4717.92,2217.36,-2500.56,15.012,344.66,97.332,0.0009,6806.2646,429.3724,441.1567,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,UZAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-31763,aktif_uydular,12799.04,14.662,4718.06,4105.28,-612.78,6.27,-8693.76,43.0031,0.0001,6861.1988,489.3988,490.9988,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 1A,STARLINK-4566,aktif_uydular,13529.13,14.649,4719.27,6289.9,1570.63,6.889,-7239.23,97.6027,0.0002,6927.6569,554.9554,558.3583,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,ONEWEB-0507,aktif_uydular,14546.08,14.206,4719.32,4597.2,-122.12,2.202,-9948.87,87.9199,0.0002,7563.9074,1191.4437,1194.371,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 1A,ONEWEB-0518,aktif_uydular,13719.81,13.827,4720.25,1727.79,-2992.46,3.584,-11992.02,87.9198,0.0002,7563.9063,1191.5063,1194.3064,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,POLYITAN-1,aktif_uydular,8112.96,14.959,4720.86,3051.78,-1669.08,12.92,-5061.18,98.1036,0.0009,6852.9891,475.5479,488.4302,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 1A,FOURIER,aktif_uydular,13818.44,2.223,4721.49,3549.38,-1172.11,14.602,-10269.06,97.9629,0.0009,7014.5457,637.1056,649.9857,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 1A,ONEWEB-0571,aktif_uydular,14358.09,14.576,4722.02,5092.02,370.0,5.141,-9266.07,87.9237,0.0003,7567.8788,1194.7576,1199.0001,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,GAOFEN-9 02,aktif_uydular,8121.47,13.878,4722.84,5841.57,1118.73,13.754,-2279.9,97.5639,0.0013,6868.9329,489.2863,506.5796,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 1A,STARLINK-35271,aktif_uydular,13275.32,14.051,4725.4,968.27,-3757.13,4.219,-12307.05,97.6044,0.0002,6927.6343,555.3666,557.9021,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,CUBEBEL 2 (EU11S),aktif_uydular,2724.17,14.978,4725.91,4154.26,-571.65,14.027,1430.09,97.5139,0.0011,6862.3949,483.8257,498.9642,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,UZAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,ONEWEB-0170,aktif_uydular,13435.62,13.777,4727.25,6370.73,1643.48,6.65,-7064.89,87.9017,0.0002,7587.9022,1215.3528,1218.4517,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,IRIDIUM 174,aktif_uydular,4823.28,3.923,4728.53,3410.67,-1317.86,2.61,-1412.6,86.6134,0.0002,7032.0179,659.3295,662.7063,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,UHETSAT,aktif_uydular,3548.32,14.534,4729.51,5721.96,992.45,13.618,2173.64,97.3556,0.0012,6853.7394,474.5416,490.9371,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,UZAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-37078,aktif_uydular,10407.75,3.856,4729.6,2893.91,-1835.69,12.604,-7513.84,53.1594,0.0001,6705.9969,334.2666,335.7272,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,STARLINK-32724,aktif_uydular,5773.89,13.268,4729.86,5145.32,415.46,12.202,-628.58,53.1566,0.0001,6853.3163,481.6851,482.9475,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,STARLINK-32939,aktif_uydular,10059.81,13.781,4731.19,2665.09,-2066.1,10.971,-7394.72,42.9969,0.0001,6861.112,489.6201,490.604,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 1A,HULIANWANG DIGUI-32,aktif_uydular,13442.92,14.115,4731.32,5547.79,816.47,8.778,-7895.13,86.4953,0.0002,7546.0632,1173.5849,1176.5415,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,STARLINK-36804,aktif_uydular,8588.74,4.238,4733.71,5145.45,411.74,7.72,-3443.28,97.2839,0.0001,6721.9244,350.146,351.7028,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-30512,aktif_uydular,11038.74,14.173,4733.81,3862.06,-871.75,9.332,-7176.68,43.0016,0.0001,6861.1717,489.3704,490.9731,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-34607,aktif_uydular,4294.67,14.52,4735.49,5662.52,927.03,13.613,1367.85,53.1599,0.0001,6853.3284,481.4265,483.2303,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,UZAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,STARLINK-32373,aktif_uydular,5419.44,14.065,4738.82,2869.66,-1869.16,14.324,-2549.79,53.1596,0.0001,6853.3836,481.8573,482.91,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,STARLINK-35114,aktif_uydular,3321.95,14.383,4739.29,2702.25,-2037.04,14.844,-619.71,53.1607,0.0001,6853.3966,481.7736,483.0195,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,UZAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 1A,FLOCK 4BE-14,aktif_uydular,4294.37,14.455,4739.92,4226.56,-513.36,14.585,-67.81,97.372,0.0004,6829.1854,455.1799,461.191,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,UZAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-37011,aktif_uydular,3994.47,4.521,4740.09,5559.46,819.37,6.517,1565.0,97.2814,0.0001,6706.3782,334.5728,336.1837,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,UZAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,ION SCV-007,aktif_uydular,13848.94,2.325,4740.96,4263.05,-477.91,14.0,-9585.89,97.9085,0.0011,7015.4485,636.5842,652.3128,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-32949,aktif_uydular,12152.62,14.317,4741.47,5840.41,1098.94,8.324,-6312.21,42.9968,0.0,6861.1469,489.9768,490.3171,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,GEESAT-3 10,aktif_uydular,13720.15,3.877,4741.84,3707.83,-1034.01,14.478,-10012.32,49.9978,0.0004,6995.1464,621.5687,626.7241,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-1269,aktif_uydular,13456.88,14.264,4742.69,5463.78,721.09,4.396,-7993.11,53.1598,0.0002,6853.3447,481.3023,483.3871,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,STARLINK-32957,aktif_uydular,10477.66,13.672,4742.89,3588.71,-1154.18,10.958,-6888.95,43.0006,0.0002,6861.122,488.9049,491.3392,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,YAOGAN-40 01A,aktif_uydular,13299.73,13.849,4742.93,1364.99,-3377.94,1.197,-11934.74,85.9874,0.0002,7229.2068,856.6135,859.8001,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-34337,aktif_uydular,12109.86,13.902,4743.23,3959.13,-784.1,5.565,-8150.73,53.1589,0.0002,6853.3516,481.2605,483.4426,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,DMC3-FM1,aktif_uydular,1985.97,3.503,4743.29,3767.94,-975.35,3.886,1781.96,97.6585,0.0005,6989.7117,615.2903,622.1332,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,UZAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,STARLINK-35325,aktif_uydular,1838.51,14.58,4743.29,4281.8,-461.49,15.096,2443.28,53.1602,0.0001,6853.3233,481.6606,482.986,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,UZAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,STARLINK-31462,aktif_uydular,9082.22,13.313,4744.88,2046.34,-2698.54,10.387,-7035.89,43.0,0.0001,6861.1806,489.3977,490.9635,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 1A,STARLINK-4388,aktif_uydular,13334.37,14.472,4744.89,5077.39,332.5,5.658,-8256.98,97.6022,0.0002,6913.6584,541.4458,543.8711,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
TURKSAT 3A,SYRACUSE 3A,aktif_uydular,4186.2,0.254,4744.98,4199.67,-545.31,0.252,13.47,4.4354,0.0004,42165.4079,35778.6254,35810.1904,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,UZAKLASYOR,2026-03-28T18:22:13.487870+00:00
TURKSAT 4A,SYRACUSE 3A,aktif_uydular,4242.73,0.256,4744.98,4263.3,-481.68,0.254,20.56,4.4354,0.0004,42165.4079,35778.6254,35810.1904,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,UZAKLASYOR,2026-03-28T18:22:13.487870+00:00
TURKSAT 5B,SYRACUSE 3A,aktif_uydular,4207.14,0.256,4744.98,4223.65,-521.33,0.254,16.51,4.4354,0.0004,42165.4079,35778.6254,35810.1904,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,UZAKLASYOR,2026-03-28T18:22:13.487870+00:00
TURKSAT 6A,SYRACUSE 3A,aktif_uydular,4237.42,0.254,4744.98,4251.01,-493.97,0.252,13.59,4.4354,0.0004,42165.4079,35778.6254,35810.1904,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,UZAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,KUIPER-00215,aktif_uydular,4547.4,15.028,4745.08,6057.56,1312.48,13.098,1510.16,51.8838,0.0011,6838.849,460.6224,475.0756,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,UZAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,STARLINK-31034,aktif_uydular,2534.27,14.382,4745.67,5459.1,713.43,14.274,2924.83,53.1599,0.0001,6853.3971,481.6124,483.1818,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,UZAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,STARLINK-37029,aktif_uydular,12181.31,10.011,4745.82,2593.81,-2152.01,12.887,-9587.51,53.1583,0.0001,6657.4864,285.9471,287.0257,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 1A,STARLINK-34744,aktif_uydular,12363.86,13.822,4746.14,8524.25,3778.11,9.248,-3839.61,97.6017,0.0002,6927.6281,555.0977,558.1584,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,STARLINK-11698 [DTC],aktif_uydular,11103.54,6.916,4746.55,4072.02,-674.53,11.599,-7031.52,43.0003,0.0002,6734.4364,362.1185,364.7543,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,STARLINK-11571 [DTC],aktif_uydular,11088.81,6.011,4747.26,2155.44,-2591.82,12.814,-8933.37,42.9998,0.0001,6734.602,363.0093,364.1946,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,BEIJING-3B,aktif_uydular,13974.61,2.237,4747.85,1600.86,-3146.99,14.861,-12373.74,97.804,0.0024,6985.4847,597.7593,631.21,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 1A,WORLDVIEW-2 (WV-2),aktif_uydular,5007.39,14.101,4747.92,5488.61,740.69,13.949,481.23,98.4664,0.0006,7143.5232,768.5457,776.5007,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,ONEWEB-0442,aktif_uydular,13512.09,13.804,4749.14,5236.24,487.1,4.146,-8275.85,87.9176,0.0001,7571.8461,1199.8527,1201.8395,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
